0,0,0,"Sun",1,5772.,"G2V"
2.9442481260020283,-3.019826879368229,-0.16931704967025207,"Proxima Centauri",0.27,3.2e3,"M5Ve"
3.163573268284198,-3.04661925441702,-0.081719788159023,"Rigel Kentaurus A",1.,5.8e3,"G2V"
3.170709716334457,-3.0540406399795317,-0.08210348955411541,"Rigel Kentaurus B",0.82,5.e3,"K1V"
4.935252647293976,2.9966610681528727,1.3865733834584062,"Barnard's Star",0.24,2.8e3,"sdM4e"
-1.8048194647791092,-3.903828023718232,6.499276016346733,"Wolf 359",0.21,2.5e3,"M6Ve"
-3.3588291262654626,-0.3185022861533704,7.59191318437388,"Lalande 21185",0.5,3.5e3,"M2V"
-2.1907649622487,0.14687659491446292,-8.276905818246522,"Luyten 726-8 A",0.24,2.8e3,"M5.5Ve"
-2.1907649622487,0.14687659491446292,-8.276905818246522,"Luyten 726-8 B",0.24,2.8e3,"M5.5Ve"
-5.743589261549047,-6.271357333204924,-1.2596204270106846,"Sirius",2.3,9.4e3,"A1Vm"
-5.74488447691759,-6.270551037351179,-1.2577265434144589,"Sirius B",0.00867,2.52e4,"DA2"
9.317977878512988,1.9227431713842948,-1.8291453649112115,"Ross 154",0.38,3.3e3,"M3.5Ve"
-3.466188925815395,9.26292587416867,-2.9805031717013044,"Gl 905",0.21,2.5e3,"M6Ve"
-6.816709204608646,-1.9654735616190173,-7.728227003169947,"ϵ Eridani",0.8,4.8e3,"K2V"
4.25097976670552,0.4029772416121204,-9.840749268552846,"Lacaille 9352",0.46,3.5e3,"M2.5V"
0.14584725417117608,-5.501480021049878,9.387667766842275,"Ross 128",0.31,3.2e3,"M4.5V"
3.995338215958316,4.428898880436874,-9.334076335311318,"Gl 866 A",0.27,3.2e3,"M5Ve"
-9.176093030654682,-6.2161697178795405,2.6740432800333553,"Procyon",2.048,6530.,"F5IV-V"
-9.1765522189889,-6.21441650188884,2.6765413541751437,"Procyon B",0.012,7.7e3,"DA"
1.4413665132632583,11.268309309512917,-1.1851832432973026,"61 Cygni A",0.72,4.4e3,"K5V"
1.4417515711136093,11.268087851377954,-1.1868192973465737,"61 Cygni B",0.67,4.2e3,"K7V"
0.11795101039406529,10.45535938197882,4.689587111500894,"HIP 91772",0.29,3.2e3,"M3.5V"
-5.044082737491465,9.810570197943083,-3.633264359713514,"Groombridge 34",0.39,3567.,"M2 V"
0.11904187407324265,10.611894521296582,4.760145339366005,"HIP 91768",0.42,3.4e3,"M3V"
-5.044061269685019,9.829181103303139,-3.638714204995717,"Groombridge 34 B",0.21,2.5e3,"M6Ve"
-9.453776135095909,-2.9680461723135285,6.444645847384194,"DX Cancri",0.18,2.7e3,"M6.5V"
7.159440337105166,-3.1564839306541272,-8.862036641226629,"ϵ Indi",0.72,4.4e3,"K5V"
-3.4870077549247895,0.37181448701073627,-11.36156597329592,"τ Ceti",0.88,5.3e3,"G8V"
-2.1705554283534574,1.1645455480027318,-11.863701691312246,"YZ Ceti",0.24,2.8e3,"M5.5Ve"
-10.227848294664756,-6.574727745343501,2.346941337650575,"Luyten's Star",0.27,3.2e3,"M5V"
-3.4657979011414297,-9.768576378747582,-7.461163608178865,"Kapteyn's Star",0.6,3.8e3,"M0V"
9.094397488604477,0.6719812619073318,-9.07684208734627,"Lacaille 8760",1.,3.96e3,"M1/M2V"
-3.388856973048173,12.617906545460947,0.020905097627024322,"Kruger 60",0.5,3.5e3,"M2V"
-3.391403259359869,12.617222762607394,0.020686747486784954,"Gl 860 B",0.21,2.5e3,"M6V"
-11.170524947071115,-7.322666776235185,-1.319335584703461,"V0577 Monocerotis",0.31,3.2e3,"M4.5Ve"
-11.17201589076298,-7.320342620019849,-1.3196088875043543,"Gl 234 B",1.,0,"Not Available"
-2.694899386065055,-8.047564533722266,-11.123610796944009,"GJ 1061",0.24,2.8e3,"M5.5V"
12.845403255526163,0.8321079870794243,5.48471257320877,"V2306 Ophiuchi",1.,3393.,"M3/3.5 V"
1.6116656199640338,-4.215285154745049,13.294527284604742,"Gl 473 A",0.24,2.8e3,"dM5.5eJ"
1.6116656199640338,-4.215285154745049,13.294527284604742,"Gl 473 B",1.,0,"M7"
3.173164139227506,-0.9712996866307128,-13.771544911683463,"HIP 439",0.5,3.5e3,"M2V"
-8.400164592662614,-2.9308760416769655,-11.237322325994986,"HIP 15689",1.,0,"Not Available"
-4.245333882107493,6.52007637374704,-12.074870653761081,"Van Maanen's Star",0.01,7.7e3,"DG"
-9.283716822640589,-7.998780911729667,7.851055543184283,"GJ 3522",1.,3.55e3,"k"
-8.615641278000666,5.307983357654893,-10.477703486898765,"Gl 83.1",0.24,3.1e3,"M4.5V"
4.659456186434089,-13.859530324198206,-0.5449333278962264,"GJ 3618",1.,3.37e3,"m"
11.545012286314725,-5.613848063811907,7.15726860562859,"HIP 72509",1.,3.76e3,"M"
-1.5705047809739032,-10.942826756151876,9.76647932201798,"GJ 3622",1.,3.07e3,"M6.5"
14.069851881079153,-4.2165883580419,-1.8894325501408944,"HIP 85523",1.,3.6e3,"M2.5"
-1.874124883321116,12.439573696281112,7.8588641412816695,"HIP 86162",0.42,3413.,"M3 V"
3.850857034620701,5.610788257906884,-13.430704253650765,"HIP 114110",1.,0,"Not Available"
6.671291148267982,-13.483061972051217,-0.8035258200033558,"HIP 57367",0.0042,9.e3,"DC:"
-0.4396731167229034,5.786499211015093,-14.177884365774027,"GJ 1002",1.,3.19e3,"M5-5.5"
4.595611589483499,6.120128182986467,-13.282083780459631,"IL Aquarii",1.,3.71e3,"M4"
2.872059009802465,14.941041496702649,2.2315465981450506,"GJ 1245 A",0.24,2.8e3,"M5.5Ve"
2.87162628906896,14.941232464826738,2.2308247568221087,"GJ 1245 B",1.,3.19e3,"m"
-6.833122667564932,1.3973600757049764,14.125307900631347,"Gl 412 B",1.,3.08e3,"M6e"
-6.870179655485369,1.400936804444852,14.164080177798398,"HIP 54211",0.5,3.5e3,"M2Vvar"
-9.333332994800582,2.338208976318127,12.639918500446326,"Groombridge 1618",0.65,4.1e3,"K8V"
-7.2795736437661045,-5.534758994787223,13.114772090505394,"Gl 388",0.31,3.2e3,"M4.5Ve"
13.250746198065373,-8.416099570360252,-3.3848254643940034,"HIP 82725",1.,0,"Not Available"
10.813523113739386,-2.0381801822466015,-11.769209342592402,"HIP 106440",0.55,3472.,"M1.5"
15.844893158207451,-3.8609620841530448,-2.0598812006686726,"HIP 86214",1.,3.57e3,"M5"
-12.190189075769105,-4.6739018405238335,-9.999154354648184,"ο 2 Eridani",0.82,5.e3,"K1V"
-12.200633967408391,-4.6758325830896235,-9.985503307453515,"Gl 166 B",0.014,1.65e4,"DA4"
-12.200633967408391,-4.6758325830896235,-9.985503307453515,"Gl 166 C",0.31,3.2e3,"dM4.5e"
-3.0851793521459836,15.736316444224721,-3.707221816075481,"EV Lacertae",0.31,3.2e3,"M4.5Ve"
14.076699143311787,8.189363689029815,3.111864706167483,"V2391 Ophiuchi",0.85,5.1e3,"K0VSB"
14.075060175546914,8.191483408880982,3.1136986024232813,"Gl 702 B",0.72,4.4e3,"K5Ve"
11.037329405406659,12.322657985642902,-2.7260057511414617,"Altair",1.6,7.8e3,"A7V"
0.23215939321457865,4.012954394180076,-16.509253185383727,"HIP 1242",1.,3.45e3,"M:"
-12.001765725706916,-6.400151857969027,10.266522736365447,"GJ 1116 A",1.,3.34e3,"m"
-12.001889783219013,-6.399711144954598,10.266652440446014,"GJ 1116 B",1.,3.24e3,"m"
-15.654727450774438,-7.258091421928523,-2.9075079493742377,"GJ 3379",1.,3.54e3,"M4"
-8.264017916942683,11.052584573169788,10.884092469153131,"HIP 57544",1.,3.69e3,"M4"
5.472113449973195,-0.7322854507195135,16.82209457285383,"HIP 67155",0.42,3.4e3,"M3V"
12.645222725372115,7.5007121777333206,-10.205512672672665,"HIP 103039",1.,3.58e3,"Not Available"
-15.162288645535549,9.341563894725878,2.4398160979490062,"Gl 169.1B",1.,7.4e3,"DC5"
-17.276171168366965,-0.988387078769261,4.8796763839780555,"HIP 33226",1.,3.68e3,"K:..."
-15.344347303384597,9.442305877034135,2.466503756645184,"HIP 21088",0.26,3.2e3,"M4Ve"
-4.615214492448786,-9.400137176082195,15.09324753534678,"EE Leonis",1.,3.54e3,"M4:"
-15.613042992765548,-8.024814163501121,-6.001779025745631,"HIP 25878",0.55,3.7e3,"M1V"
16.750218713188552,-2.1530845722539818,-7.684954072295862,"Gl 754",1.,3.54e3,"M4.5"
17.17748217888372,3.4542017512108427,6.5650717687049,"V1054 Ophiuchi",0.42,3.4e3,"M3Ve"
17.176901662048664,3.4578794856852904,6.56465458975369,"Gl 644 B",1.,0,"Not Available"
17.18526422030552,3.448570357738856,6.547642886850657,"Gl 644 C",1.,3.18e3,"M7"
-3.4491946695068605,17.093548652171894,7.023572202006923,"Alsaphi",0.85,5.1e3,"K0V"
-11.787209210208609,-13.475798074202839,-5.812113457944605,"HIP 29295",1.,3.81e3,"M1/M2V"
-18.098285082189566,-4.525018596326919,-2.8241649216250053,"V1352 Orionis",1.,3.55e3,"M5"
16.663152082767617,-7.5693188413658286,-4.893404985292227,"HIP 86990",1.,3.57e3,"M5"
14.458681815853323,12.488133440533117,-1.2680209098869446,"VB 10",0.11,2.5e3,"M8Ve"
-8.97224004172743,-16.775016448343422,2.4155005428504985,"Gl 300",1.,3.65e3,"M4"
-0.8858422197686662,10.474955775777142,-16.125118553099067,"BR Piscium",0.5,3.5e3,"M2V"
15.194586381391995,-5.904331930497804,10.245005757090773,"KX Librae",0.75,4.5e3,"K4V"
14.55399875538317,12.568629873583214,-1.2701952495119841,"V1428 Aquilae",0.38,3.3e3,"M3.5V"
-15.126382569627259,-11.101992779480724,4.6746754633400895,"YZ Canis Minoris",0.31,3.2e3,"M4.5Ve"
16.896519077467786,-8.574956919438119,3.8989223285183687,"HIP 76074",1.,3.76e3,"M0"
-10.53509934734141,16.216932865699253,-1.6166850612833472,"Achird",1.1,5.9e3,"G0VSB"
-10.530504770965152,16.220182249318256,-1.6140190084560826,"Gl 34 B",0.67,4.2e3,"K7V"
19.33928066378032,-0.4074775338197693,2.085843890609932,"V2215 Ophiuchi",0.72,4.4e3,"K5V"
5.076270452174623,14.985665622674077,11.375814301573461,"HIP 84140",0.37,3.4e3,"M3V"
19.388912722809614,-0.46249285925635863,2.135262678163074,"HIP 84405",31.,4.4e3,"K2:III:"
19.388871705484718,-0.4582446653380182,2.1365506667726035,"Gl 663 A",0.82,5.e3,"K1Ve"
16.73765696904617,1.6331829910128348,-10.315615826760345,"HIP 99461",0.8,4.8e3,"K2V"
16.738654274355778,1.6384775005001928,-10.313157708599023,"Gl 783 B",1.,0,"M3.5"
-3.7465341911994576,-10.456299957820585,-16.34894869914517,"HIP 15510",0.88,5401.,"G8 V"
14.461299421748457,-8.388772785772144,-10.813927273755217,"δ Pavonis",1.,5.43e3,"G5IV-Vvar"
13.699609669449284,-5.2523734293592454,13.499668750332885,"HN Librae",1.,3.6e3,"M4"
-14.27925382143076,-13.970242303545598,0.9673106885362922,"Scholz's star",0.1,2.3e3,"M9.5V"
-15.94058667770738,-8.005066155949196,-9.045299762144628,"GJ 3323",1.,0,"m"
-3.400954610939833,16.87315466636218,10.233004489625037,"GJ 1221",0.0098,5.6e3,"DXP9"
-16.562714700525472,-10.379479524161452,4.785072925466628,"GJ 3454",1.,0,"m"
-2.5570180735759394,15.426940900133834,-12.713298405329079,"HIP 116132",0.21,2.5e3,"M6Ve"
-14.200959807768474,3.785172417272463,13.820869006935615,"HIP 45343",0.6,3.8e3,"M0V"
16.792608317451695,-1.4484505166788084,-11.18238648333948,"HIP 99701",0.6,3.8e3,"M0V"
5.954760994084851,-18.8830137643719,-4.2393734755084855,"GJ 1128",1.,3.48e3,"m"
-2.58245729176693,15.59160943915386,-12.847693283220904,"Gl 896 B",0.21,2.5e3,"dM6e"
-14.387628075331053,3.8352749855831583,14.004985149412715,"HIP 120005",1.,3.92e3,"K2"
15.723917961723195,-1.5073361788087583,12.988022212778674,"HO Librae",0.29,3.4e3,"M3 V"
5.362833932955274,15.850818513597424,12.033032600811588,"Gl 661 B",1.,0,"M3.5"
-19.416413821539418,0.2467571366445001,7.265272725238343,"QY Aurigae",0.27,3.2e3,"M5Ve"
2.5786857815159716,-1.1504200992368647,20.7057975866986,"GJ 2097",1.,3.62e3,"m"
6.419156437647952,-19.85504934218167,2.309434010028511,"HIP 54298",1.,0,"Not Available"
-17.62313490613218,-10.369146987436912,-5.040486570733376,"Gl 223.2",0.014,4.3e3,"DZ9"
19.4362316324333,3.909667494129471,7.436328917444631,"HIP 82809",1.,3.52e3,"M4"
0.9264390738652517,-6.427001482522541,20.30825529188038,"GJ 1156",1.,3.3e3,"dMe"
-7.392467151991988,20.011208883310072,-1.1365703423456572,"HIP 114622",0.77,4913.,"K3 V"
1.9206051448055692,15.663952999425689,14.538424140126406,"HIP 80459",1.,3.66e3,"M2"
-7.253219106179082,-5.550803416360546,19.568562858953207,"HIP 53767",1.,3.76e3,"M3"
9.807257190310564,4.184836623804836,19.061419646210034,"ξ Boötis",0.88,5.3e3,"G8V"
9.80691063172791,4.184504714798408,19.06167081465205,"Gl 566 B",0.75,4.5e3,"K4Ve"
6.823872091581662,18.896027603316455,-8.925755357092244,"HIP 106106",1.,3.62e3,"M4"
-16.779519330427686,-11.537271701589173,8.398208993958615,"Gl 299",0.27,3.2e3,"dM5"
8.178538108022153,2.0899433489689034,-20.35343087697754,"HIP 114176",1.,0,"Not Available"
11.991848876769248,-9.439029303525878,-16.090806758488363,"GJ 4285",1.,0,"m"
21.970324076896688,-3.0154341707893106,0.3219501371130535,"Gl 667 C",1.,3.35e3,"M1.5 V"
0.6514926230490414,17.60331396983727,-13.903106604741424,"HIP 113296",1.,3.78e3,"M2:"
3.802361627508798,-20.898283892961455,-7.508433711473231,"Gl 293",0.0128,5.7e3,"DQ9"
22.512257517511053,-3.0892395403822013,0.334085030291456,"HIP 84709",0.75,4.5e3,"K4V"
22.51174720350942,-3.0924953475735477,0.3383231355103474,"Gl 667 B",0.72,4.4e3,"K5V"
-1.7420887949131825,7.705937338297765,-21.45523379374024,"HIP 1692",26.,4.5e3,"K1 III"
-3.5013519024778557,22.260663026906247,4.4308997320032875,"HIP 103096",0.5,3.5e3,"M2V"
18.558866544345854,-8.889427542767832,10.292682326752065,"GJ 3877",0.12,2.6e3,"M7Ve"
10.959401875023186,-18.37088058602572,9.615388067896651,"GJ 3737",1.,3.53e3,"M4"
-15.39582549999781,4.414476196937606,-17.19766923419791,"HIP 12114",0.77,4.7e3,"K3V"
-15.396600076975242,4.398656845996244,-17.201028863604712,"Gl 105 B",0.31,3.2e3,"dM4.5"
1.128864729727468,11.930448494473957,-20.239200521273766,"GJ 1286",1.,3.21e3,"M5"
-6.672040221668861,-14.558542136113124,17.298832604999568,"HIP 51317",1.,3.78e3,"M2"
6.920060173349235,17.835940991613406,13.904809305329815,"HIP 83945",1.,3.52e3,"M3"
-2.2210936074795975,20.86420362532451,11.113587085160473,"GJ 4053",1.,3.36e3,"m"
13.571147381661268,19.037548720936925,5.290066655492912,"GJ 1230 A",1.,3.5e3,"k-m"
13.57058270062026,19.037871201092567,5.290354721758047,"GJ 1230 B",1.,0,"m"
10.43874201985522,9.221141881225991,-19.924614750355133,"GJ 4274",1.,3.34e3,"M4"
-7.097317461794133,11.05068822515573,-20.47015798493157,"HIP 3765",0.8,4.8e3,"K2V"
-14.0776432513889,11.97841208855404,-15.843083472702245,"HIP 7981",0.82,5.e3,"K1V"
10.610778648712076,-15.337211059561564,-15.684359966090637,"β Hydri",4.9,5.6e3,"G2IV"
19.251049617363982,-7.481748534564797,12.983505137085041,"HIP 73182",0.72,4.4e3,"K5V"
1.9127716125869307,1.2978239444648407,-24.439139881970785,"GJ 2005",1.,0,"M5.5"
23.81762099391639,5.983737820128489,0.6625067746717925,"GJ 1224",1.,3.4e3,"m"
-18.988377897951533,9.58052465207649,-12.398938475727109,"VX Arietis",0.38,3.3e3,"M3.5Ve"
-14.270915889739875,19.801197555996726,-3.2426783483181345,"μ Cassiopeiae",0.92,5.6e3,"G5Vp"
-14.256856075907985,19.812370289141487,-3.23627345544717,"Gl 53 B",1.,0,"Not Available"
1.0996740972202752,-20.333718722682107,13.903920563644888,"HD 95872",1.,5312.,"K0 V"
-21.167391092983763,10.18958514601001,7.497433719879606,"GJ 3378",1.,3.65e3,"m"
7.51439803545732,-3.5845558102606367,23.42731734933719,"HIP 65859",0.55,3.7e3,"M1V"
-12.523697999343286,-4.704452344526751,-20.983672326778116,"GJ 3193 B",1.,0,"M3"
10.008569190244746,2.9643535496875657,-22.603056674200385,"TW Piscis Austrini",0.75,4.5e3,"K4Vp"
12.311671727071522,-20.151418286006272,8.135970514086145,"HIP 61874",1.,3.45e3,"M4"
9.702256973960637,3.7543760693675496,-22.82212788107619,"Fomalhaut",2.,8.7e3,"A3 V"
21.506528677628317,10.043926552137519,8.361475954758085,"HIP 85295",0.67,4.2e3,"K7V"
-20.541260810691735,10.101888000911027,10.7074313174771,"GJ 3417",1.,0,"m"
9.110917675564298,22.11104751184128,8.211380166659314,"Vega",2.4,9.8e3,"A0Vvar"
-23.772406076362973,-7.157539418060519,4.824275747686886,"GJ 1093",1.,3.24e3,"m"
22.755408261472056,10.70242857258095,3.67130388694474,"HIP 88574",0.5,3.5e3,"M2V"
7.018092807682132,-3.890388999364006,-24.129786606462535,"Gl 915",0.0097,8.6e3,"DA5"
-7.722100412244826,-17.587213052362763,16.727754079594114,"HIP 49986",1.,3.81e3,"M3"
4.776343313970327,17.81914061105941,17.709889716130952,"HIP 80346",0.37,3.4e3,"M3Ve"
2.954337158278852,3.141647691141496,25.51107929165509,"GJ 3789",1.,3.69e3,"M4e"
-4.400338131886969,24.66539615477162,6.762074864007627,"HIP 101180",1.,3.73e3,"M3"
-23.84857620877928,-9.666459178242285,-4.109288622024466,"GJ 1087",1.,5.97e3,"DAP9"
14.349041593747616,13.80045147671623,-16.90512640022267,"BB Capricorni",1.,3.51e3,"M4e..."
14.352950330978373,13.800903579609688,-16.901438733255475,"Gl 831 B",1.,0,"Not Available"
-6.679979749666283,-24.070265289814582,-7.76664732960517,"HIP 33499",1.,3.6e3,"M4+..."
-6.6791310120745235,-24.072174418221017,-7.76145855363245,"Gl 257 B",1.,0,"M3"
-23.670625896743218,-4.934633071914134,-9.994604214670225,"π 3 Orionis",1.3,6.5e3,"F6V"
6.308986149610968,13.350947284561835,-21.700384721659134,"GJ 1276",1.,3.28e3,"DZ9+"
-5.39925662943452,22.524214621852575,12.38810009622415,"χ Draconis",1.2,6.4e3,"F7Vvar"
17.897558830335864,16.353719371592,10.69908672452123,"HIP 86287",1.,3.75e3,"M1"
9.623429053513089,-23.020893754121538,-8.938320286306585,"GJ 1123",1.,3.59e3,"m"
-7.67802555047512,22.92300456279718,-10.865088098697708,"GJ 1289",1.,3.65e3,"k"
8.514716302309196,-14.853333414706166,-20.271821883310476,"HIP 5496",1.,3.69e3,"K"
6.4641928624260645,-7.497213641095671,24.63251614134114,"Gl 493.1",0.27,3.2e3,"dM5e"
8.845996029819055,6.9469415190633566,-24.046710683982546,"HIP 113576",1.,3.99e3,"K5/M0V"
-14.687840206409811,21.718107231546124,4.2061459525681775,"HIP 4856",1.,3.79e3,"M3.5e"
4.3346716387612965,-12.639312180948274,-22.951884612941495,"p Eridani",0.85,5.1e3,"K0V"
4.335358126205978,-12.638023013359591,-22.95246483821618,"Gl 66 A",0.8,4.8e3,"K2V"
11.37182632646889,23.517619729849983,4.965962856002658,"Gl 747 A",1.,3.52e3,"M3.5J"
11.37182632646889,23.517619729849983,4.965962856002658,"Gl 747 B",1.,0,"M5K"
-23.00411135032548,0.3890270894837779,13.361350000239348,"HIP 38956",0.35,3.3e3,"M4V"
10.314363563733723,-5.775089497878401,23.91559807833955,"Gl 518",0.013,5.e3,"DZ9"
23.415255029701008,-4.30944923662857,12.199367945690371,"HIP 76901",1.,3.66e3,"M5"
-9.086919813018595,5.838038953453688,24.489195229990333,"GJ 1151",1.,3.34e3,"m"
4.318857370289769,-6.872520069789557,25.50934351644964,"HIP 62452",1.,3.7e3,"M4"
25.399676489986412,0.1126112474700475,-8.473920875933123,"R Coronae Australis",16.,8.2e3,"A5IIevar"
-0.6271403236676145,23.930383802597458,12.216248080803915,"GJ 1227",1.,3.44e3,"m"
-26.673410261973604,-4.43157522030599,2.630310546621437,"Gl 232",1.,3.44e3,"M4.5"
14.961951522670912,19.553238790113273,11.593912002948658,"Gl 695 B",0.29,3.2e3,"M3.5V"
6.995375287522642,-23.177437209322765,-12.553490476964086,"HIP 31292",1.,0,"Not Available"
-4.73704153617401,4.794434760101808,26.444065587932965,"Chara",1.1,5.9e3,"G0V"
15.056457989227173,19.675095647561143,11.663916538640034,"μ Herculis",6.4,5.3e3,"G5IV"
15.055050128861362,19.674906025507685,11.666053464317098,"Gl 695 C",1.,0,"M4K"
10.466257375141083,-24.91259076282739,4.505968257445009,"Gl 438",1.,3.75e3,"K0"
-12.141717451682878,-21.969995936054094,-10.984480118162422,"AP Columbae",0.31,3.2e3,"M4.5Ve"
3.2020762798546913,-12.562333958286803,24.3436198991107,"GJ 1154 A",1.,3.43e3,"m"
-17.747578630457028,8.99173866097469,-19.10107317879083,"GJ 3146",1.,3.19e3,"m"
-20.26766743295995,1.4712096006645254,-18.68218854823322,"GJ 1057",1.,3.37e3,"m"
26.08244628460631,-8.147307254269535,4.024491682798637,"HIP 80018",1.,3.72e3,"M4"
26.082950505855514,-8.149250100584911,4.017283760922216,"Gl 618 B",1.,3.4e3,"M5:"
-12.38046653028031,14.2899568284705,-20.144004304983014,"GJ 3076",1.,0,"m"
-17.44493636790611,-15.621852013684553,-14.932355841016362,"HIP 23452",0.6,3.8e3,"M0V"
-17.446553752442632,-15.620574612855329,-14.931802541679652,"Gl 185 B",1.,0,"Not Available"
13.609397806639844,-14.760964675442754,19.211974774880453,"HIP 64924",0.96,5577.,"G5 V"
-15.559778862542819,-19.81137730090091,12.01765411897397,"GJ 3517",1.,0,"m"
14.35129337741781,-15.979638040181666,-17.96958021367625,"HIP 113229",0.37,3.4e3,"M3V"
10.564124333851817,-13.516443682061976,-22.144072172790278,"ζ Tucanae",1.1,6.1e3,"F9V"
16.6021211169366,22.53194382748309,2.7769823501049578,"HIP 93873",1.,3.69e3,"M2"
11.133797391564896,8.918823057294375,-24.295320436004992,"Gl 867 B",0.35,3.3e3,"dM4e"
11.131617669757386,8.917769434108198,-24.296705962174123,"HIP 111802",0.6,3.8e3,"M0Vpe"
-27.890315418189136,-4.319963088103157,-1.0453759999779477,"χ 1 Orionis",1.1,5.9e3,"G0V"
-26.70211369204665,-7.008507138093479,-6.396869562852933,"HIP 25578",1.,3.58e3,"M5"
5.982425405024839,7.3903498009402515,26.705657290191862,"GJ 3839",1.,0,"m"
-22.34860318568982,-17.44472940929234,-0.8126826848780013,"HIP 32984",0.77,4.7e3,"K3V"
-22.343767549096054,-17.450888964828764,-0.8134049188004248,"Gl 250 B",1.,3.79e3,"M2"
-10.626203728567083,-9.836463336756651,-24.44822548624338,"HIP 14559",1.,0,"Not Available"
16.033257982254288,22.06636187289227,-8.420743798992284,"Gl 791.2",0.21,2.5e3,"dM6e"
7.325810977374146,-24.263885496475982,-13.144565865222177,"HIP 31293",1.,0,"Not Available"
-7.200537037140285,0.391808202039649,27.636709576018543,"HIP 57802",0.55,3.7e3,"M1V"
-22.054616695681304,-10.67630072827735,14.74349003072374,"GJ 2069 B",1.,0,"Not Available"
-5.696329491808338,-8.214426372008793,26.792432927990376,"GJ 3667",1.,6.3e3,"DC8"
10.949320854003657,16.67243079016205,-20.501884584559534,"HIP 109388",1.,3.4e3,"M3 V"
27.195186669829024,-8.514015452857723,-2.9025128914519427,"HIP 84720",0.6,3.8e3,"M0V"
27.194165541181803,-8.519049768359599,-2.8973038595046847,"Gl 666 B",0.6,3.8e3,"M0V"
-21.181384680639347,-18.01179571204366,6.896507748350173,"GJ 1103 A",1.,3.54e3,"m"
-21.180799070619834,-18.011651924592798,6.898681504894088,"GJ 1103 B",1.,0,"m"
-23.22058970854335,-10.994529803794693,-12.864210497467198,"HIP 23311",0.77,4.7e3,"K3V"
23.94725234034103,6.877188829903576,-14.379627107073272,"HIP 99825",0.77,5166.,"K3 V"
17.0563103976913,23.15140548226165,2.8373592304936106,"HIP 93899",1.,3.69e3,"M2"
8.816220806228515,-18.887939287362393,20.122950814440745,"HIP 60559",1.,3.69e3,"M4"
